Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,429,12,T:System.Windows.Media.Geometry,,,,,"this.path.Data = this.ShowPointer                                   ? this.CreatePointerBorderGeometry(ha, va, contentWidth, contentHeight, out Thickness margin)                                   : this.CreateBorderGeometry(ha, va, contentWidth, contentHeight, out margin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,429,12,T:System.Windows.Media.Geometry,,,,,"this.path.Data = this.ShowPointer                                   ? this.CreatePointerBorderGeometry(ha, va, contentWidth, contentHeight, out Thickness margin)                                   : this.CreateBorderGeometry(ha, va, contentWidth, contentHeight, out margin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,429,12,T:System.Windows.Shapes.Path,,,,,"this.path.Data = this.ShowPointer                                   ? this.CreatePointerBorderGeometry(ha, va, contentWidth, contentHeight, out Thickness margin)                                   : this.CreateBorderGeometry(ha, va, contentWidth, contentHeight, out margin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,429,12,T:System.Windows.Media.Geometry,,,,,"this.path.Data = this.ShowPointer                                   ? this.CreatePointerBorderGeometry(ha, va, contentWidth, contentHeight, out Thickness margin)                                   : this.CreateBorderGeometry(ha, va, contentWidth, contentHeight, out margin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,429,12,P:System.Windows.Shapes.Path.Data,,,,,"this.path.Data = this.ShowPointer                                   ? this.CreatePointerBorderGeometry(ha, va, contentWidth, contentHeight, out Thickness margin)                                   : this.CreateBorderGeometry(ha, va, contentWidth, contentHeight, out margin);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,T:System.Windows.VerticalAlignment,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,T:System.Windows.VerticalAlignment,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,F:System.Windows.VerticalAlignment.Top,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,T:System.Windows.VerticalAlignment,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,T:System.Windows.VerticalAlignment,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,427,12,F:System.Windows.VerticalAlignment.Center,,,,,double dy = va == VerticalAlignment.Center ? -0.5 : va == VerticalAlignment.Top ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,T:System.Windows.HorizontalAlignment,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,T:System.Windows.HorizontalAlignment,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,F:System.Windows.HorizontalAlignment.Left,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,T:System.Windows.HorizontalAlignment,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,T:System.Windows.HorizontalAlignment,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,426,12,F:System.Windows.HorizontalAlignment.Center,,,,,double dx = ha == HorizontalAlignment.Center ? -0.5 : ha == HorizontalAlignment.Left ? 0 : -1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,T:System.Windows.VerticalAlignment,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,T:System.Windows.VerticalAlignment,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,F:System.Windows.VerticalAlignment.Bottom,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,T:System.Windows.VerticalAlignment,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,T:System.Windows.VerticalAlignment,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,423,16,F:System.Windows.VerticalAlignment.Top,,,,,va = this.Position.Y < canvasHeight / 2 ? VerticalAlignment.Top : VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,418,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,418,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,418,20,F:System.Windows.VerticalAlignment.Bottom,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,416,16,T:System.Windows.VerticalAlignment,,,,,if (va == VerticalAlignment.Top && this.Position.Y + contentHeight > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,416,16,T:System.Windows.VerticalAlignment,,,,,if (va == VerticalAlignment.Top && this.Position.Y + contentHeight > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,416,16,F:System.Windows.VerticalAlignment.Top,,,,,if (va == VerticalAlignment.Top && this.Position.Y + contentHeight > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,413,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,413,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,413,20,F:System.Windows.VerticalAlignment.Bottom,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,411,16,T:System.Windows.VerticalAlignment,,,,,if (va == VerticalAlignment.Center && this.Position.Y + (contentHeight / 2) > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,411,16,T:System.Windows.VerticalAlignment,,,,,if (va == VerticalAlignment.Center && this.Position.Y + (contentHeight / 2) > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,411,16,F:System.Windows.VerticalAlignment.Center,,,,,if (va == VerticalAlignment.Center && this.Position.Y + (contentHeight / 2) > canvasHeight - MarginLimit)                  {                      va = VerticalAlignment.Bottom;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,407,24,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,407,24,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,407,24,F:System.Windows.VerticalAlignment.Top,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,404,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,404,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,404,20,F:System.Windows.VerticalAlignment.Bottom,,,,,va = VerticalAlignment.Bottom;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,402,16,T:System.Windows.HorizontalAlignment,,,,,if (ha == HorizontalAlignment.Center)                  {                      va = VerticalAlignment.Bottom;                      if (this.Position.Y - contentHeight < MarginLimit)                      {                          va = VerticalAlignment.Top;                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,402,16,T:System.Windows.HorizontalAlignment,,,,,if (ha == HorizontalAlignment.Center)                  {                      va = VerticalAlignment.Bottom;                      if (this.Position.Y - contentHeight < MarginLimit)                      {                          va = VerticalAlignment.Top;                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,402,16,F:System.Windows.HorizontalAlignment.Center,,,,,if (ha == HorizontalAlignment.Center)                  {                      va = VerticalAlignment.Bottom;                      if (this.Position.Y - contentHeight < MarginLimit)                      {                          va = VerticalAlignment.Top;                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,399,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,399,20,T:System.Windows.VerticalAlignment,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,399,20,F:System.Windows.VerticalAlignment.Top,,,,,va = VerticalAlignment.Top;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,394,12,T:System.Windows.VerticalAlignment,,,,,var va = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,394,12,T:System.Windows.VerticalAlignment,,,,,var va = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,394,12,F:System.Windows.VerticalAlignment.Center,,,,,var va = VerticalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,T:System.Windows.HorizontalAlignment,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,T:System.Windows.HorizontalAlignment,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,F:System.Windows.HorizontalAlignment.Right,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,T:System.Windows.HorizontalAlignment,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,T:System.Windows.HorizontalAlignment,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,391,16,F:System.Windows.HorizontalAlignment.Left,,,,,ha = this.Position.X < canvasWidth / 2 ? HorizontalAlignment.Left : HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,386,20,T:System.Windows.HorizontalAlignment,,,,,ha = HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,386,20,T:System.Windows.HorizontalAlignment,,,,,ha = HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,386,20,F:System.Windows.HorizontalAlignment.Right,,,,,ha = HorizontalAlignment.Right;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,381,20,T:System.Windows.HorizontalAlignment,,,,,ha = HorizontalAlignment.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,381,20,T:System.Windows.HorizontalAlignment,,,,,ha = HorizontalAlignment.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,381,20,F:System.Windows.HorizontalAlignment.Left,,,,,ha = HorizontalAlignment.Left;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,376,12,T:System.Windows.HorizontalAlignment,,,,,var ha = HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,376,12,T:System.Windows.HorizontalAlignment,,,,,var ha = HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,376,12,F:System.Windows.HorizontalAlignment.Center,,,,,var ha = HorizontalAlignment.Center;
